email_content,is_purchase_order
"Subject: Purchase Order #3264

Dear Hernandez Group,

This is a purchase order for the following items:

Item: couple
Quantity: 44
Unit Price: $238.21
Total Amount: $3541.3

Purchase Order Number: PO-75828
Customer: Mueller LLC
Contact: Paula Jones
Email: opeters@example.org

Delivery Date: 2025-01-03

Best regards,
Aguilar Inc",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on and Sons activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-24220
Customer: Page Group

Item List:
1. positive - Quantity: 46
2. thus - Quantity: 32

Total Order Value: $6445.6
Payment Terms: Net 30
Delivery Instructions: Reduce product machine across area person.

Regards,
PLC Purchasing Department",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Ltd activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Purchase Order #2525

Dear Bennett-Robbins,

This is a purchase order for the following items:

Item: road
Quantity: 87
Unit Price: $226.8
Total Amount: $3656.39

Purchase Order Number: PO-69665
Customer: Garcia and Sons
Contact: Keith Daniels
Email: darrell05@example.net

Delivery Date: 2025-01-01

Best regards,
Garza PLC",1
"Subject: Job Application Acknowledgement

Dear William Ruiz,

We have received your job application for the Designer, textile position.

We will review your application and get back to you soon.

Thank you,
Douglas, Hall and Bowen HR Department",0
"Subject: Job Application Acknowledgement

Dear Sean Scott,

We have received your job application for the Information systems manager position.

We will review your application and get back to you soon.

Thank you,
Valdez, Jones and Price HR Department",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-95857
Customer: Zavala, Swanson and Lewis

Item List:
1. organization - Quantity: 15
2. threat - Quantity: 2

Total Order Value: $7618.43
Payment Terms: Net 30
Delivery Instructions: Serious large most.

Regards,
LLC Purchasing Department",1
"Subject: Meeting Invitation

Hi Ronnie,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-09
Proposed Time: 23:41:56

Looking forward to your response.

Best regards,
Logan Anderson",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-29218
Customer: Hernandez Ltd

Item List:
1. cover - Quantity: 32
2. investment - Quantity: 6

Total Order Value: $1681.69
Payment Terms: Net 30
Delivery Instructions: Likely somebody human.

Regards,
Ltd Purchasing Department",1
"Subject: Job Application Acknowledgement

Dear Mary Hernandez,

We have received your job application for the Engineer, communications position.

We will review your application and get back to you soon.

Thank you,
Johnson, Howard and Martin HR Department",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-57510
Customer: Griffin and Sons

Item List:
1. back - Quantity: 40
2. guy - Quantity: 27

Total Order Value: $2516.42
Payment Terms: Net 30
Delivery Instructions: Catch eat task produce produce.

Regards,
LLC Purchasing Department",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on and Sons activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Purchase Order #4496

Dear Gonzalez Inc,

This is a purchase order for the following items:

Item: some
Quantity: 7
Unit Price: $241.55
Total Amount: $2410.54

Purchase Order Number: PO-61391
Customer: Paul LLC
Contact: Jason Adams
Email: shawn33@example.net

Delivery Date: 2024-12-01

Best regards,
Williams, Chapman and Thompson",1
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-56224
Customer: Williams-Jones

Item List:
1. everybody - Quantity: 34
2. tonight - Quantity: 3

Total Order Value: $7107.83
Payment Terms: Net 30
Delivery Instructions: Seek son analysis amount top by common visit.

Regards,
Inc Purchasing Department",1
"Subject: Purchase Order #1710

Dear Hancock, Ferrell and Fisher,

This is a purchase order for the following items:

Item: owner
Quantity: 19
Unit Price: $85.51
Total Amount: $3767.55

Purchase Order Number: PO-65263
Customer: Taylor, Jacobs and Jackson
Contact: Ashley Huerta
Email: tjohnson@example.com

Delivery Date: 2024-11-28

Best regards,
Miller-Landry",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Group activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Purchase Order #8268

Dear Palmer-Smith,

This is a purchase order for the following items:

Item: responsibility
Quantity: 55
Unit Price: $323.41
Total Amount: $4341.56

Purchase Order Number: PO-22354
Customer: Smith-Taylor
Contact: Marcus Carter
Email: wagnerjamie@example.net

Delivery Date: 2024-12-16

Best regards,
Lindsey-Garcia",1
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-39466
Customer: Bradshaw Ltd

Item List:
1. record - Quantity: 20
2. author - Quantity: 16

Total Order Value: $2597.26
Payment Terms: Net 30
Delivery Instructions: Agent provide law.

Regards,
Ltd Purchasing Department",1
"Subject: Purchase Order #6834

Dear Thompson, Bailey and Foley,

This is a purchase order for the following items:

Item: national
Quantity: 2
Unit Price: $348.3
Total Amount: $3566.46

Purchase Order Number: PO-52612
Customer: Lane Inc
Contact: Amanda Edwards
Email: whiteearl@example.net

Delivery Date: 2024-11-16

Best regards,
Warren, Hooper and Mills",1
"Subject: Purchase Order #9027

Dear Ray Ltd,

This is a purchase order for the following items:

Item: happy
Quantity: 45
Unit Price: $348.85
Total Amount: $4556.68

Purchase Order Number: PO-11017
Customer: Riley PLC
Contact: Megan Rowland
Email: pauljames@example.net

Delivery Date: 2025-01-03

Best regards,
Bell LLC",1
"Subject: Meeting Invitation

Hi Cassandra,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-08
Proposed Time: 19:38:22

Looking forward to your response.

Best regards,
Mark Webb",0
"Subject: Meeting Invitation

Hi Sarah,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-09
Proposed Time: 18:56:27

Looking forward to your response.

Best regards,
David Leblanc",0
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on LLC activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Meeting Invitation

Hi Clayton,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-22
Proposed Time: 23:25:05

Looking forward to your response.

Best regards,
Robert George",0
"Subject: Purchase Order #6612

Dear Roth-Savage,

This is a purchase order for the following items:

Item: interest
Quantity: 23
Unit Price: $29.6
Total Amount: $4313.14

Purchase Order Number: PO-61221
Customer: Cooley LLC
Contact: David Wyatt
Email: ochoashannon@example.org

Delivery Date: 2024-11-06

Best regards,
Smith-Buchanan",1
"Subject: Purchase Order #9540

Dear Thornton, Mcconnell and Watson,

This is a purchase order for the following items:

Item: able
Quantity: 50
Unit Price: $93.16
Total Amount: $2269.65

Purchase Order Number: PO-16881
Customer: King and Sons
Contact: Darren Allen
Email: john41@example.org

Delivery Date: 2024-11-10

Best regards,
Stewart, Gomez and Robinson",1
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-75204
Customer: Ruiz-Collier

Item List:
1. bring - Quantity: 40
2. green - Quantity: 46

Total Order Value: $7956.34
Payment Terms: Net 30
Delivery Instructions: Behind investment way toward speech myself.

Regards,
and Sons Purchasing Department",1
"Subject: Meeting Invitation

Hi Linda,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-06
Proposed Time: 14:34:00

Looking forward to your response.

Best regards,
Robert Preston",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-55861
Customer: Chang, Sullivan and Sanders

Item List:
1. research - Quantity: 13
2. house - Quantity: 24

Total Order Value: $7546.69
Payment Terms: Net 30
Delivery Instructions: He remain show stay.

Regards,
Group Purchasing Department",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-64726
Customer: Customer-778

Item List:
1. Item 1 - Quantity: 24
2. Item 2 - Quantity: 36
3. Item 3 - Quantity: 19
4. Item 4 - Quantity: 20
5. Item 5 - Quantity: 3
6. Item 6 - Quantity: 46
7. Item 7 - Quantity: 9

Total Order Value: $8354
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-34671
Customer: Customer-616

Item List:
1. Item 1 - Quantity: 45
2. Item 2 - Quantity: 34
3. Item 3 - Quantity: 13
4. Item 4 - Quantity: 22
5. Item 5 - Quantity: 37
6. Item 6 - Quantity: 1
7. Item 7 - Quantity: 47
8. Item 8 - Quantity: 46

Total Order Value: $8782
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-81865
Customer: Customer-836

Item List:
1. Item 1 - Quantity: 42

Total Order Value: $8577
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-40544
Customer: Customer-402

Item List:
1. Item 1 - Quantity: 25
2. Item 2 - Quantity: 22
3. Item 3 - Quantity: 21
4. Item 4 - Quantity: 1
5. Item 5 - Quantity: 12
6. Item 6 - Quantity: 45

Total Order Value: $2636
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-22096
Customer: Customer-516

Item List:
1. Item 1 - Quantity: 24
2. Item 2 - Quantity: 18
3. Item 3 - Quantity: 32
4. Item 4 - Quantity: 39
5. Item 5 - Quantity: 33
6. Item 6 - Quantity: 32

Total Order Value: $4290
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-10276
Customer: Customer-552

Item List:
1. Item 1 - Quantity: 29
2. Item 2 - Quantity: 9
3. Item 3 - Quantity: 24
4. Item 4 - Quantity: 34
5. Item 5 - Quantity: 45
6. Item 6 - Quantity: 30

Total Order Value: $7537
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-53044
Customer: Customer-128

Item List:
1. Item 1 - Quantity: 35
2. Item 2 - Quantity: 10
3. Item 3 - Quantity: 42
4. Item 4 - Quantity: 10
5. Item 5 - Quantity: 36
6. Item 6 - Quantity: 48

Total Order Value: $7070
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-14142
Customer: Customer-389

Item List:
1. Item 1 - Quantity: 47

Total Order Value: $4835
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-76481
Customer: Customer-878

Item List:
1. Item 1 - Quantity: 14
2. Item 2 - Quantity: 48
3. Item 3 - Quantity: 17
4. Item 4 - Quantity: 48
5. Item 5 - Quantity: 30
6. Item 6 - Quantity: 21

Total Order Value: $8778
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-92977
Customer: Customer-799

Item List:
1. Item 1 - Quantity: 5
2. Item 2 - Quantity: 2
3. Item 3 - Quantity: 42
4. Item 4 - Quantity: 26
5. Item 5 - Quantity: 23
6. Item 6 - Quantity: 20
7. Item 7 - Quantity: 2

Total Order Value: $8074
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-95092
Customer: Customer-448

Item List:
1. Item 1 - Quantity: 4
2. Item 2 - Quantity: 17
3. Item 3 - Quantity: 1

Total Order Value: $1047
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-97543
Customer: Customer-538

Item List:
1. Item 1 - Quantity: 19
2. Item 2 - Quantity: 47
3. Item 3 - Quantity: 16
4. Item 4 - Quantity: 18
5. Item 5 - Quantity: 20
6. Item 6 - Quantity: 24
7. Item 7 - Quantity: 47
8. Item 8 - Quantity: 40

Total Order Value: $9272
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-57070
Customer: Customer-869

Item List:
1. Item 1 - Quantity: 10
2. Item 2 - Quantity: 16
3. Item 3 - Quantity: 18
4. Item 4 - Quantity: 7
5. Item 5 - Quantity: 10

Total Order Value: $7851
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-79148
Customer: Customer-84

Item List:
1. Item 1 - Quantity: 10
2. Item 2 - Quantity: 31
3. Item 3 - Quantity: 38
4. Item 4 - Quantity: 10
5. Item 5 - Quantity: 14
6. Item 6 - Quantity: 39
7. Item 7 - Quantity: 38

Total Order Value: $5380
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-12922
Customer: Customer-263

Item List:
1. Item 1 - Quantity: 6
2. Item 2 - Quantity: 40
3. Item 3 - Quantity: 34

Total Order Value: $6692
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-35889
Customer: Customer-997

Item List:
1. Item 1 - Quantity: 2
2. Item 2 - Quantity: 48
3. Item 3 - Quantity: 9
4. Item 4 - Quantity: 5
5. Item 5 - Quantity: 49
6. Item 6 - Quantity: 13
7. Item 7 - Quantity: 27
8. Item 8 - Quantity: 26
9. Item 9 - Quantity: 13

Total Order Value: $1099
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-76922
Customer: Customer-94

Item List:
1. Item 1 - Quantity: 42
2. Item 2 - Quantity: 1
3. Item 3 - Quantity: 30
4. Item 4 - Quantity: 38
5. Item 5 - Quantity: 25
6. Item 6 - Quantity: 18

Total Order Value: $4849
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-26112
Customer: Customer-830

Item List:
1. Item 1 - Quantity: 27
2. Item 2 - Quantity: 6
3. Item 3 - Quantity: 29
4. Item 4 - Quantity: 46
5. Item 5 - Quantity: 1

Total Order Value: $2709
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-63737
Customer: Customer-899

Item List:
1. Item 1 - Quantity: 24
2. Item 2 - Quantity: 8
3. Item 3 - Quantity: 37
4. Item 4 - Quantity: 33
5. Item 5 - Quantity: 49
6. Item 6 - Quantity: 20

Total Order Value: $4346
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-90486
Customer: Customer-178

Item List:
1. Item 1 - Quantity: 22
2. Item 2 - Quantity: 48
3. Item 3 - Quantity: 43
4. Item 4 - Quantity: 47
5. Item 5 - Quantity: 22
6. Item 6 - Quantity: 40
7. Item 7 - Quantity: 32
8. Item 8 - Quantity: 44

Total Order Value: $6552
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-89216
Customer: Customer-148

Item List:
1. Item 1 - Quantity: 36
2. Item 2 - Quantity: 23
3. Item 3 - Quantity: 39
4. Item 4 - Quantity: 1
5. Item 5 - Quantity: 23

Total Order Value: $8431
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-56970
Customer: Customer-704

Item List:
1. Item 1 - Quantity: 48
2. Item 2 - Quantity: 38
3. Item 3 - Quantity: 3

Total Order Value: $7068
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-33139
Customer: Customer-713

Item List:
1. Item 1 - Quantity: 10
2. Item 2 - Quantity: 15
3. Item 3 - Quantity: 31
4. Item 4 - Quantity: 15
5. Item 5 - Quantity: 3
6. Item 6 - Quantity: 25
7. Item 7 - Quantity: 45

Total Order Value: $9550
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-86301
Customer: Customer-950

Item List:
1. Item 1 - Quantity: 37
2. Item 2 - Quantity: 34
3. Item 3 - Quantity: 41
4. Item 4 - Quantity: 44
5. Item 5 - Quantity: 22
6. Item 6 - Quantity: 17
7. Item 7 - Quantity: 19
8. Item 8 - Quantity: 17

Total Order Value: $9424
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-48028
Customer: Customer-320

Item List:
1. Item 1 - Quantity: 49
2. Item 2 - Quantity: 3
3. Item 3 - Quantity: 32

Total Order Value: $2650
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-55871
Customer: Customer-271

Item List:
1. Item 1 - Quantity: 6
2. Item 2 - Quantity: 33
3. Item 3 - Quantity: 11

Total Order Value: $7261
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-47166
Customer: Customer-436

Item List:
1. Item 1 - Quantity: 20

Total Order Value: $3208
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-64358
Customer: Customer-598

Item List:
1. Item 1 - Quantity: 14
2. Item 2 - Quantity: 43
3. Item 3 - Quantity: 43
4. Item 4 - Quantity: 14
5. Item 5 - Quantity: 13
6. Item 6 - Quantity: 8
7. Item 7 - Quantity: 41
8. Item 8 - Quantity: 38
9. Item 9 - Quantity: 39

Total Order Value: $5226
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-90541
Customer: Customer-828

Item List:
1. Item 1 - Quantity: 49
2. Item 2 - Quantity: 26
3. Item 3 - Quantity: 4
4. Item 4 - Quantity: 6
5. Item 5 - Quantity: 30
6. Item 6 - Quantity: 17
7. Item 7 - Quantity: 4
8. Item 8 - Quantity: 32

Total Order Value: $7100
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-63773
Customer: Customer-469

Item List:
1. Item 1 - Quantity: 18
2. Item 2 - Quantity: 1
3. Item 3 - Quantity: 8
4. Item 4 - Quantity: 23
5. Item 5 - Quantity: 22

Total Order Value: $8514
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-47639
Customer: Customer-234

Item List:
1. Item 1 - Quantity: 28
2. Item 2 - Quantity: 43
3. Item 3 - Quantity: 32
4. Item 4 - Quantity: 20
5. Item 5 - Quantity: 6
6. Item 6 - Quantity: 39
7. Item 7 - Quantity: 5
8. Item 8 - Quantity: 48
9. Item 9 - Quantity: 1

Total Order Value: $7219
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-74087
Customer: Customer-476

Item List:
1. Item 1 - Quantity: 22
2. Item 2 - Quantity: 15

Total Order Value: $5926
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-26313
Customer: Customer-932

Item List:
1. Item 1 - Quantity: 14
2. Item 2 - Quantity: 44
3. Item 3 - Quantity: 6
4. Item 4 - Quantity: 38
5. Item 5 - Quantity: 9
6. Item 6 - Quantity: 37

Total Order Value: $9216
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-58056
Customer: Customer-960

Item List:
1. Item 1 - Quantity: 26
2. Item 2 - Quantity: 41
3. Item 3 - Quantity: 35

Total Order Value: $3357
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-70830
Customer: Customer-293

Item List:
1. Item 1 - Quantity: 21
2. Item 2 - Quantity: 32
3. Item 3 - Quantity: 16
4. Item 4 - Quantity: 5
5. Item 5 - Quantity: 26
6. Item 6 - Quantity: 9

Total Order Value: $3601
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-47403
Customer: Customer-233

Item List:
1. Item 1 - Quantity: 45
2. Item 2 - Quantity: 43
3. Item 3 - Quantity: 28

Total Order Value: $1885
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-81232
Customer: Customer-25

Item List:
1. Item 1 - Quantity: 18
2. Item 2 - Quantity: 29
3. Item 3 - Quantity: 22
4. Item 4 - Quantity: 33
5. Item 5 - Quantity: 44

Total Order Value: $2642
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-89207
Customer: Customer-256

Item List:
1. Item 1 - Quantity: 37
2. Item 2 - Quantity: 27

Total Order Value: $7831
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-73287
Customer: Customer-466

Item List:
1. Item 1 - Quantity: 5
2. Item 2 - Quantity: 17
3. Item 3 - Quantity: 17
4. Item 4 - Quantity: 16
5. Item 5 - Quantity: 44
6. Item 6 - Quantity: 10

Total Order Value: $1057
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-38735
Customer: Customer-278

Item List:
1. Item 1 - Quantity: 17
2. Item 2 - Quantity: 35
3. Item 3 - Quantity: 33
4. Item 4 - Quantity: 11
5. Item 5 - Quantity: 26

Total Order Value: $9620
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-47498
Customer: Customer-734

Item List:
1. Item 1 - Quantity: 41
2. Item 2 - Quantity: 15
3. Item 3 - Quantity: 17
4. Item 4 - Quantity: 37
5. Item 5 - Quantity: 28
6. Item 6 - Quantity: 42
7. Item 7 - Quantity: 2

Total Order Value: $2076
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-75101
Customer: Customer-88

Item List:
1. Item 1 - Quantity: 42
2. Item 2 - Quantity: 13
3. Item 3 - Quantity: 2
4. Item 4 - Quantity: 30
5. Item 5 - Quantity: 26
6. Item 6 - Quantity: 22
7. Item 7 - Quantity: 37

Total Order Value: $9480
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-86223
Customer: Customer-250

Item List:
1. Item 1 - Quantity: 19
2. Item 2 - Quantity: 4
3. Item 3 - Quantity: 33
4. Item 4 - Quantity: 40

Total Order Value: $3004
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-64989
Customer: Customer-163

Item List:
1. Item 1 - Quantity: 8
2. Item 2 - Quantity: 23
3. Item 3 - Quantity: 21

Total Order Value: $6701
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-73687
Customer: Customer-804

Item List:
1. Item 1 - Quantity: 47

Total Order Value: $6306
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-95470
Customer: Customer-56

Item List:
1. Item 1 - Quantity: 20
2. Item 2 - Quantity: 31
3. Item 3 - Quantity: 15
4. Item 4 - Quantity: 37
5. Item 5 - Quantity: 36
6. Item 6 - Quantity: 29

Total Order Value: $2127
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-94058
Customer: Customer-34

Item List:
1. Item 1 - Quantity: 9

Total Order Value: $1691
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-41514
Customer: Customer-152

Item List:
1. Item 1 - Quantity: 27
2. Item 2 - Quantity: 23
3. Item 3 - Quantity: 37

Total Order Value: $8667
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-18686
Customer: Customer-730

Item List:
1. Item 1 - Quantity: 9

Total Order Value: $6474
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-15466
Customer: Customer-468

Item List:
1. Item 1 - Quantity: 22
2. Item 2 - Quantity: 39
3. Item 3 - Quantity: 17
4. Item 4 - Quantity: 27
5. Item 5 - Quantity: 7

Total Order Value: $3818
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-85626
Customer: Customer-342

Item List:
1. Item 1 - Quantity: 17
2. Item 2 - Quantity: 37
3. Item 3 - Quantity: 45
4. Item 4 - Quantity: 8
5. Item 5 - Quantity: 20
6. Item 6 - Quantity: 3

Total Order Value: $3621
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-81788
Customer: Customer-351

Item List:
1. Item 1 - Quantity: 32
2. Item 2 - Quantity: 5
3. Item 3 - Quantity: 12
4. Item 4 - Quantity: 37
5. Item 5 - Quantity: 17
6. Item 6 - Quantity: 16
7. Item 7 - Quantity: 10
8. Item 8 - Quantity: 17
9. Item 9 - Quantity: 9

Total Order Value: $3562
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-63963
Customer: Customer-377

Item List:
1. Item 1 - Quantity: 16

Total Order Value: $1130
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-22135
Customer: Customer-599

Item List:
1. Item 1 - Quantity: 21
2. Item 2 - Quantity: 33

Total Order Value: $2973
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-56040
Customer: Customer-886

Item List:
1. Item 1 - Quantity: 43
2. Item 2 - Quantity: 36
3. Item 3 - Quantity: 21
4. Item 4 - Quantity: 20
5. Item 5 - Quantity: 34
6. Item 6 - Quantity: 30

Total Order Value: $9978
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-99060
Customer: Customer-98

Item List:
1. Item 1 - Quantity: 18
2. Item 2 - Quantity: 22

Total Order Value: $2787
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-92698
Customer: Customer-585

Item List:
1. Item 1 - Quantity: 19
2. Item 2 - Quantity: 3
3. Item 3 - Quantity: 30
4. Item 4 - Quantity: 15
5. Item 5 - Quantity: 27

Total Order Value: $3493
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-89327
Customer: Customer-337

Item List:
1. Item 1 - Quantity: 27
2. Item 2 - Quantity: 3
3. Item 3 - Quantity: 22

Total Order Value: $8525
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-35888
Customer: Customer-538

Item List:
1. Item 1 - Quantity: 37
2. Item 2 - Quantity: 42
3. Item 3 - Quantity: 47
4. Item 4 - Quantity: 46
5. Item 5 - Quantity: 36
6. Item 6 - Quantity: 34
7. Item 7 - Quantity: 17

Total Order Value: $7754
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-27041
Customer: Customer-760

Item List:
1. Item 1 - Quantity: 22
2. Item 2 - Quantity: 38
3. Item 3 - Quantity: 4
4. Item 4 - Quantity: 37

Total Order Value: $4725
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-31153
Customer: Customer-278

Item List:
1. Item 1 - Quantity: 5
2. Item 2 - Quantity: 22
3. Item 3 - Quantity: 20
4. Item 4 - Quantity: 13

Total Order Value: $3861
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-88309
Customer: Customer-569

Item List:
1. Item 1 - Quantity: 43
2. Item 2 - Quantity: 24

Total Order Value: $1289
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-73868
Customer: Customer-189

Item List:
1. Item 1 - Quantity: 41
2. Item 2 - Quantity: 11
3. Item 3 - Quantity: 30
4. Item 4 - Quantity: 35
5. Item 5 - Quantity: 43
6. Item 6 - Quantity: 47
7. Item 7 - Quantity: 49

Total Order Value: $6138
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-86226
Customer: Customer-673

Item List:
1. Item 1 - Quantity: 47
2. Item 2 - Quantity: 42
3. Item 3 - Quantity: 46
4. Item 4 - Quantity: 49
5. Item 5 - Quantity: 5
6. Item 6 - Quantity: 31
7. Item 7 - Quantity: 33

Total Order Value: $2137
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-55285
Customer: Customer-62

Item List:
1. Item 1 - Quantity: 4
2. Item 2 - Quantity: 38
3. Item 3 - Quantity: 6
4. Item 4 - Quantity: 37
5. Item 5 - Quantity: 47
6. Item 6 - Quantity: 29
7. Item 7 - Quantity: 49

Total Order Value: $6895
Payment Terms: Net 30
",1
